gen,cand_id,parents,cv,rank,distance,Temperature change from 1850,Max cost of energy,Government net revenue below zero,Total energy below baseline
125,125_91,"['83_12', '124_6']",0,1,0.05176771923956106,2.039176,35.37334,431.2378443199999,7171.769
125,120_7,"['113_3', '118_33']",0,1,0.051578736519645854,1.9485599999999998,53.426300000000005,263.27744452,9621.328599999999
125,121_90,"['112_91', '105_67']",0,1,0.051518942919502195,1.9601439999999997,47.389680000000006,370.99813852,12829.604999999998
125,125_57,"['124_95', '119_63']",0,1,0.050291048759290205,2.0600959999999997,31.92072,77.07815284,8257.9814
125,122_91,"['107_13', '112_91']",0,1,0.050276845196318476,1.9374019999999998,65.13074,108.37691526,13652.858599999998
125,119_31,"['114_92', '118_13']",0,1,0.04987463449427511,2.16381,25.892739999999996,0.0,3004.8704
125,125_6,"['122_24', '100_88']",0,1,0.049869268470668866,1.9461779999999997,63.76583999999999,534.5736349,5901.1854
125,125_23,"['124_60', '122_24']",0,1,0.04977607997842093,1.950962,58.817280000000004,6.591582099999998,13771.823
125,125_95,"['120_7', '123_2']",0,1,0.04944268714433027,2.0934999999999997,35.834860000000006,241.67863115999998,5492.9216
125,125_16,"['124_28', '122_38']",0,1,0.0492866938540932,2.074312,29.192320000000002,315.220712402,5166.2698
125,117_63,"['115_53', '83_12']",0,1,0.0484193936152118,1.9068060000000002,75.08421999999999,281.45999968,22478.217999999997
125,123_23,"['81_35', '117_2']",0,1,0.0480730668946307,1.9725059999999999,66.7954,500.28081175999995,5929.3926
125,122_30,"['105_12', '99_69']",0,1,0.047423259569512904,2.1776500000000003,24.709699999999998,0.0,2671.9169999999995
125,122_56,"['120_79', '112_91']",0,1,0.04659624931400497,1.9150840000000002,70.19116,105.91542576000002,12522.4622
125,123_65,"['121_57', '95_66']",0,1,0.04602447400116103,2.088254,28.818099999999998,174.99481304,7263.0106
125,125_52,"['88_18', '122_44']",0,1,0.04585871523874544,1.9543959999999998,77.30246,349.98569829999997,5947.611
125,125_43,"['123_65', '95_60']",0,1,0.04515680140153852,2.148056,24.6877,86.54358314000001,2861.4602
125,123_88,"['121_30', '119_3']",0,1,0.04483704281295337,1.9304499999999998,73.55796000000001,61.427063722,12546.2284
125,108_40,"['106_7', '106_59']",0,1,0.04479157255643395,1.946844,60.39052,823.7636464800001,6452.280400000001
125,116_33,"['115_76', '105_67']",0,1,0.044720430074330283,2.0591319999999995,32.04614,127.54509358,19839.091999999997
125,124_24,"['110_12', '119_0']",0,1,0.04308975167919983,2.194994,24.60758,701.739345736,2630.9384
125,125_12,"['108_40', '103_10']",0,1,0.04298449116507276,1.9337139999999997,61.052,149.41173365999998,12402.431
125,125_99,"['122_24', '121_90']",0,1,0.042716007654365215,1.9748480000000002,60.609320000000004,1006.2138210999999,5887.280400000001
125,125_25,"['104_5', '122_56']",0,1,0.042318308060104975,1.957646,61.20358,408.85046534,9002.112400000002
126,68_51,"['67_57', '58_52']",0,1,inf,1.911426,75.99046,0.0,17202.1218
126,88_18,"['87_11', '83_29']",0,1,inf,1.913468,61.581419999999994,192.8187851,22774.2576
126,95_66,"['75_58', '91_30']",0,1,inf,2.531894,21.8987,0.0,82.33779999999986
126,120_57,"['117_19', '117_19']",0,1,inf,2.7814279999999996,21.8987,54.658077108,57.83379999999988
126,124_6,"['109_12', '111_53']",0,1,inf,2.001772,69.69386,1795.83341034,4743.242
126,124_95,"['103_10', '88_18']",0,1,inf,1.902008,75.51538,118.97884112000001,22344.701999999997
126,126_7,"['103_10', '103_10']",0,1,inf,1.911618,78.51142,47.58258067999999,13598.198800000002
126,122_52,"['120_57', '95_60']",0,1,0.2705579769282945,2.61659,21.8987,0.0,77.67719999999986
126,100_88,"['99_72', '94_39']",0,1,0.26896056348055936,1.97438,57.97912,1334.0038535018,5563.4904
126,103_5,"['71_87', '71_87']",0,1,0.21444042800173413,1.9951999999999999,69.49604000000001,1634.4568345900002,4880.0182
126,117_19,"['115_44', '95_66']",0,1,0.19190752308437223,2.7691820000000003,21.8987,59.190052089999995,65.64839999999992
126,123_56,"['106_86', '114_77']",0,1,0.1087386632939322,2.080582,35.65554,1197.53918056,3514.7310000000007
126,126_88,"['121_57', '122_24']",0,1,0.10277878727952532,1.964858,56.72554,1085.9890531400001,6768.8958
126,119_0,"['98_39', '100_88']",0,1,0.09941780235110172,1.99396,48.174839999999996,1182.46901262,5614.0618
126,83_12,"['76_86', '72_59']",0,1,0.09174916957095831,2.128896,26.153540000000003,893.6742492199999,2455.602799999999
126,126_31,"['112_73', '125_92']",0,1,0.0903715376837259,2.3059000000000003,23.24408,182.51636562599998,1377.0175999999997
126,122_82,"['120_57', '120_53']",0,1,0.08957276226447285,2.351184,22.718580000000003,0.0,1060.5117999999998
126,125_92,"['100_88', '119_0']",0,1,0.0868683615401443,2.004486,42.759820000000005,1066.5726921199998,5303.091
126,124_48,"['123_15', '117_80']",0,1,0.0839811169710096,1.9846359999999996,46.69128,956.4792743799999,6267.8099999999995
126,114_92,"['112_23', '99_69']",0,1,0.08158616541842953,2.266366,22.196740000000002,258.05226605999997,639.0999999999998
126,81_35,"['78_8', '78_67']",0,1,0.07976797716273186,2.0098320000000003,55.597500000000004,769.6562036999999,4847.9526
126,114_77,"['111_53', '109_12']",0,1,0.07812311110701835,1.992476,71.6353,1690.4885757,4830.683
126,122_38,"['109_58', '109_58']",0,1,0.07745352273270897,2.205712,26.0268,201.02884613999998,1618.7194000000002
126,126_47,"['68_51', '120_57']",0,1,0.07472915183680776,2.0288619999999997,37.758500000000005,3.3136559599999997,10118.675799999999
126,124_56,"['120_79', '81_35']",0,1,0.07357794526047731,1.943498,50.5206,300.90843149999995,17770.4464
126,92_5,"['75_58', '87_96']",0,1,0.07223834191499769,2.481834,21.8987,0.0,140.6945999999999
126,125_91,"['83_12', '124_6']",0,1,0.0720873343959437,2.039176,35.37334,431.2378443199999,7171.769
126,123_27,"['122_32', '116_33']",0,1,0.07054227331586048,2.311868,22.22182,49.562742560000004,553.0484
126,125_78,"['120_51', '124_28']",0,1,0.06793139594565595,2.191734,24.0145,377.5941050359999,4300.6086000000005
126,108_8,"['107_5', '103_78']",0,1,0.06776515009314804,2.092268,35.65034,837.5750971800001,3758.0786
126,125_84,"['121_90', '122_84']",0,1,0.06676488364946974,2.015044,39.169439999999994,547.4758935,6903.7456
126,121_57,"['103_10', '108_8']",0,1,0.06653033660074119,1.9909759999999999,50.98632,806.93056628,6413.597200000001
126,125_47,"['124_95', '122_24']",0,1,0.06642025831935222,1.9277340000000003,63.98668,269.380788224,19700.294799999996
126,126_18,"['119_3', '119_3']",0,1,0.06574886002265218,1.9355739999999997,59.20638,18.35649944,18607.4396
126,72_96,"['71_47', '71_87']",0,1,0.06519771242439396,2.223046,24.31472,0.0,3086.3525999999997
126,126_92,"['124_29', '122_38']",0,1,0.06473775623199743,2.0153380000000003,41.65526,48.908932019999995,10666.163399999998
126,119_68,"['115_53', '117_68']",0,1,0.06392303808140405,1.995098,43.804700000000004,217.63881718,11116.676600000003
126,126_43,"['117_19', '124_6']",0,1,0.06360214624453926,2.4141679999999996,21.91364,107.63601320599999,1993.2594000000001
126,107_30,"['103_5', '105_67']",0,1,0.06341725422396759,2.0564139999999997,37.133979999999994,449.12106602200004,4615.249999999999
126,123_15,"['122_63', '88_18']",0,1,0.062030184407805014,1.9833880000000002,52.3399,1018.9739462200001,6311.1098
126,123_45,"['113_3', '121_30']",0,1,0.06087447991424702,2.2403000000000004,22.6282,162.54522698799997,2334.3437999999996
126,122_84,"['106_86', '100_88']",0,1,0.0606538088098474,2.005758,40.246,326.83537233999994,10735.6622
126,124_44,"['110_12', '122_30']",0,1,0.05982317300319534,2.1375059999999997,27.37332,1.521011282,11756.1246
126,117_2,"['98_39', '103_49']",0,1,0.05970610600814835,1.98258,57.06386,973.1697657205999,5148.9744
126,124_43,"['122_52', '123_27']",0,1,0.05952742542924738,2.3833320000000002,21.8987,289.397388792,407.4147999999998
126,95_60,"['75_58', '81_76']",0,1,0.059492807133041274,2.5076140000000002,21.8987,0.0,123.9167999999999
126,121_16,"['81_35', '120_17']",0,1,0.05916345024126157,2.0036180000000003,73.36382,616.94948524,4906.210999999999
126,124_28,"['121_30', '121_90']",0,1,0.058410031645883514,2.083856,30.78746,671.21829572,3921.0317999999997
126,107_13,"['83_12', '101_76']",0,1,0.058348586971081196,2.158528,23.839819999999996,736.2591768200001,2146.317
126,122_89,"['116_33', '121_32']",0,1,0.05822968338642144,2.036056,33.648039999999995,135.53140994,20287.6136
126,115_44,"['92_14', '92_14']",0,1,0.058139772837421104,2.44731,21.8987,11.013320138000001,392.03999999999985
126,110_12,"['108_9', '109_0']",0,1,0.05809208430755451,2.12468,26.81952,628.0252323519999,3474.246399999999
126,109_12,"['71_87', '103_5']",0,1,0.05684598473950126,1.9962499999999999,71.2489,1700.3274981,4858.028
126,125_81,"['103_10', '120_7']",0,1,0.056472960490384555,1.933708,74.3024,387.6856303,11486.714800000002
126,119_3,"['88_18', '113_34']",0,1,0.05608891615784996,1.938102,57.816959999999995,16.013199020000002,18377.2638
126,124_24,"['110_12', '119_0']",0,1,0.05557559046468205,2.194994,24.60758,701.739345736,2630.9384
126,126_60,"['125_58', '124_95']",0,1,0.05489494754045646,1.918928,63.00057999999999,91.53334205400002,22027.4472
126,118_32,"['111_53', '116_13']",0,1,0.05483495047265018,1.99919,69.51788,1776.81567056,4754.2771999999995
126,119_31,"['114_92', '118_13']",0,1,0.05451779067083468,2.16381,25.892739999999996,0.0,3004.8704
126,112_73,"['97_99', '78_76']",0,1,0.0545032350998701,2.371778,21.8987,159.34514196,839.5455999999998
126,104_5,"['91_5', '87_96']",0,1,0.054095972897784915,2.254854,23.5827,0.0,1192.2676000000001
126,125_93,"['103_10', '124_66']",0,1,0.053801821241275846,1.922458,77.69146,625.0427613599999,9314.2998
126,117_59,"['103_10', '109_20']",0,1,0.05347310836466487,1.9445420000000002,62.486839999999994,8.283583340000002,15841.7582
126,120_79,"['119_71', '88_6']",0,1,0.05303880174224461,1.9614520000000002,49.503060000000005,688.86212324,7418.6304
126,126_57,"['117_2', '108_40']",0,1,0.05300571810423782,1.940114,54.025119999999994,79.34508364000001,14621.732
126,105_67,"['99_57', '104_53']",0,1,0.0529414498201164,1.937268,54.811080000000004,144.430512946,11926.319599999999
126,124_29,"['120_51', '117_80']",0,1,0.05268988276694524,1.992812,41.58442,155.40299874,16804.580599999998
126,126_28,"['123_56', '114_77']",0,1,0.05224696427077847,2.011284,45.26745999999999,534.7043051,8005.936
126,123_34,"['106_86', '119_68']",0,1,0.051191278723811656,2.107824,26.19872,352.1306906439999,8154.573399999999
126,103_10,"['100_40', '100_94']",0,1,0.04960553283810401,1.91254,78.50944000000001,51.1159593,13358.578599999997
126,124_22,"['105_67', '123_64']",0,1,0.04952559716356862,1.97554,44.05994,163.50322480399998,21833.562400000003
126,126_98,"['122_82', '123_64']",0,1,0.04942778697338609,2.04648,33.04972,135.152084066,9330.759000000002
126,122_18,"['120_57', '95_66']",0,1,0.04898484865529659,2.454466,21.8987,0.0,952.1665999999998
126,121_90,"['112_91', '105_67']",0,1,0.048130264426994654,1.9601439999999997,47.389680000000006,370.99813852,12829.604999999998
126,126_27,"['117_19', '125_52']",0,1,0.047947810543961786,1.9472200000000002,75.43044,0.0,16263.4816
126,122_30,"['105_12', '99_69']",0,1,0.04783974677770131,2.1776500000000003,24.709699999999998,0.0,2671.9169999999995
126,123_64,"['120_34', '120_28']",0,1,0.04777105821838094,1.9610379999999998,44.98668,251.83735929999997,21566.7126
126,119_40,"['117_35', '116_33']",0,1,0.04775952882433744,2.0762899999999997,31.36952,155.53803602,20608.725799999997
126,123_22,"['88_18', '119_63']",0,1,0.04769624762716321,2.072472,30.557380000000002,185.44897436000002,8860.157
126,117_63,"['115_53', '83_12']",0,1,0.047358145813328534,1.9068060000000002,75.08421999999999,281.45999968,22478.217999999997
126,125_62,"['123_63', '68_51']",0,1,0.04687865856808118,1.931934,67.82292,103.7535374,15147.9624
126,126_9,"['125_84', '123_27']",0,1,0.04598678594693538,2.124454,33.51896,24.21528634,9191.2514
126,125_24,"['117_63', '123_64']",0,1,0.045188023952881136,1.93445,68.51524,661.3876531400001,8021.562
126,126_10,"['125_91', '108_8']",0,1,0.045054919916142695,2.1000360000000002,28.246319999999997,353.79862166620006,7645.713400000001
126,118_74,"['117_19', '117_68']",0,1,0.04486136942747864,2.412564,21.8987,81.4512799024,2019.2882000000002
126,126_81,"['121_90', '122_82']",0,1,0.04450049818023789,2.132986,32.12862,0.0,14055.5854
126,125_58,"['88_18', '124_54']",0,1,0.043620324173582116,1.9405560000000002,52.343219999999995,36.373254926,19942.458599999998
126,126_13,"['119_0', '122_24']",0,1,0.043396033615636785,1.9474500000000003,59.63358000000001,545.90785486,7668.407199999999
126,123_62,"['118_33', '106_86']",0,1,0.043184959099256105,2.0065399999999998,46.37158,479.18527863199995,6465.016599999999
126,126_52,"['120_57', '125_84']",0,1,0.04313553406618225,2.045706,33.33445999999999,297.08348620000004,12864.074799999999
126,126_78,"['125_92', '124_99']",0,1,0.042862966985880824,1.9533079999999998,65.49010000000001,585.70950354,5823.6482000000005
126,123_65,"['121_57', '95_66']",0,1,0.042221545272368516,2.088254,28.818099999999998,174.99481304,7263.0106
126,124_14,"['123_56', '108_40']",0,1,0.042217544310506824,1.926434,66.72896,341.94886213999996,14138.372399999998
126,126_64,"['118_32', '124_48']",0,1,0.04189680760817168,1.9777020000000003,64.4598,731.19060134,5875.7558
126,125_6,"['122_24', '100_88']",0,1,0.040496978859448564,1.9461779999999997,63.76583999999999,534.5736349,5901.1854
126,125_88,"['68_51', '124_29']",0,1,0.03991033729783871,1.9689720000000002,53.134519999999995,177.198790784,8740.7686
126,126_3,"['114_92', '103_10']",0,1,0.03990661523073513,2.097702,31.79584,106.23263855999998,9958.4954
126,122_56,"['120_79', '112_91']",0,1,0.03960147256712498,1.9150840000000002,70.19116,105.91542576000002,12522.4622
126,126_12,"['123_56', '122_89']",0,1,0.039398683774114804,1.9822580000000003,40.707679999999996,358.42925956,12382.3108
126,117_80,"['108_40', '88_6']",0,1,0.03887734629034856,1.984112,41.237919999999995,265.89320117999995,15416.201400000002
127,68_51,"['67_57', '58_52']",0,1,inf,1.911426,75.99046,0.0,17202.1218
127,88_18,"['87_11', '83_29']",0,1,inf,1.913468,61.581419999999994,192.8187851,22774.2576
127,95_66,"['75_58', '91_30']",0,1,inf,2.531894,21.8987,0.0,82.33779999999986
127,120_57,"['117_19', '117_19']",0,1,inf,2.7814279999999996,21.8987,54.658077108,57.83379999999988
127,124_6,"['109_12', '111_53']",0,1,inf,2.001772,69.69386,1795.83341034,4743.242
127,124_95,"['103_10', '88_18']",0,1,inf,1.902008,75.51538,118.97884112000001,22344.701999999997
127,126_7,"['103_10', '103_10']",0,1,inf,1.911618,78.51142,47.58258067999999,13598.198800000002
127,122_52,"['120_57', '95_60']",0,1,0.2705579769282945,2.61659,21.8987,0.0,77.67719999999986
127,127_52,"['100_88', '119_0']",0,1,0.20477623504751885,1.9722940000000002,59.15148000000001,1373.4203923000002,6204.7852
127,117_19,"['115_44', '95_66']",0,1,0.19810680870624528,2.7691820000000003,21.8987,59.190052089999995,65.64839999999992
127,103_5,"['71_87', '71_87']",0,1,0.18800315363439854,1.9951999999999999,69.49604000000001,1634.4568345900002,4880.0182
127,100_88,"['99_72', '94_39']",0,1,0.11597628993489621,1.97438,57.97912,1334.0038535018,5563.4904
127,123_64,"['120_34', '120_28']",0,1,0.10892560856224856,1.9610379999999998,44.98668,251.83735929999997,21566.7126
127,119_0,"['98_39', '100_88']",0,1,0.10793287426169713,1.99396,48.174839999999996,1182.46901262,5614.0618
127,123_56,"['106_86', '114_77']",0,1,0.1065758075426698,2.080582,35.65554,1197.53918056,3514.7310000000007
127,122_89,"['116_33', '121_32']",0,1,0.09462269921768962,2.036056,33.648039999999995,135.53140994,20287.6136
127,126_31,"['112_73', '125_92']",0,1,0.0903715376837259,2.3059000000000003,23.24408,182.51636562599998,1377.0175999999997
127,125_92,"['100_88', '119_0']",0,1,0.08964845134896936,2.004486,42.759820000000005,1066.5726921199998,5303.091
127,122_82,"['120_57', '120_53']",0,1,0.08957276226447285,2.351184,22.718580000000003,0.0,1060.5117999999998
127,123_22,"['88_18', '119_63']",0,1,0.08908879454772717,2.072472,30.557380000000002,185.44897436000002,8860.157
127,126_78,"['125_92', '124_99']",0,1,0.088304547163351,1.9533079999999998,65.49010000000001,585.70950354,5823.6482000000005
127,127_32,"['126_92', '117_59']",0,1,0.08776390104294124,2.0531099999999998,31.970299999999998,97.58514965999998,16086.832199999999
127,119_40,"['117_35', '116_33']",0,1,0.08553628060196536,2.0762899999999997,31.36952,155.53803602,20608.725799999997
127,123_15,"['122_63', '88_18']",0,1,0.08348707010974805,1.9833880000000002,52.3399,1018.9739462200001,6311.1098
127,83_12,"['76_86', '72_59']",0,1,0.08056797299924459,2.128896,26.153540000000003,893.6742492199999,2455.602799999999
127,114_77,"['111_53', '109_12']",0,1,0.08024882610724467,1.992476,71.6353,1690.4885757,4830.683
127,109_12,"['71_87', '103_5']",0,1,0.07952851968924453,1.9962499999999999,71.2489,1700.3274981,4858.028
127,114_92,"['112_23', '99_69']",0,1,0.0793085904089889,2.266366,22.196740000000002,258.05226605999997,639.0999999999998
127,125_47,"['124_95', '122_24']",0,1,0.07798801566726225,1.9277340000000003,63.98668,269.380788224,19700.294799999996
127,126_88,"['121_57', '122_24']",0,1,0.07780734179982235,1.964858,56.72554,1085.9890531400001,6768.8958
127,125_84,"['121_90', '122_84']",0,1,0.07765602232166519,2.015044,39.169439999999994,547.4758935,6903.7456
127,122_38,"['109_58', '109_58']",0,1,0.07745352273270897,2.205712,26.0268,201.02884613999998,1618.7194000000002
127,123_62,"['118_33', '106_86']",0,1,0.0758651230800481,2.0065399999999998,46.37158,479.18527863199995,6465.016599999999
127,126_47,"['68_51', '120_57']",0,1,0.07402307298451019,2.0288619999999997,37.758500000000005,3.3136559599999997,10118.675799999999
127,105_67,"['99_57', '104_53']",0,1,0.07290295726501074,1.937268,54.811080000000004,144.430512946,11926.319599999999
127,126_18,"['119_3', '119_3']",0,1,0.07233707888343277,1.9355739999999997,59.20638,18.35649944,18607.4396
127,117_2,"['98_39', '103_49']",0,1,0.07108342080359409,1.98258,57.06386,973.1697657205999,5148.9744
127,126_43,"['117_19', '124_6']",0,1,0.06950577060020417,2.4141679999999996,21.91364,107.63601320599999,1993.2594000000001
127,107_13,"['83_12', '101_76']",0,1,0.06925506627439221,2.158528,23.839819999999996,736.2591768200001,2146.317
127,124_56,"['120_79', '81_35']",0,1,0.06887360645436542,1.943498,50.5206,300.90843149999995,17770.4464
127,125_62,"['123_63', '68_51']",0,1,0.06848426748132916,1.931934,67.82292,103.7535374,15147.9624
127,123_27,"['122_32', '116_33']",0,1,0.06700288271167162,2.311868,22.22182,49.562742560000004,553.0484
127,72_96,"['71_47', '71_87']",0,1,0.06622398355215464,2.223046,24.31472,0.0,3086.3525999999997
127,118_32,"['111_53', '116_13']",0,1,0.06548099225388816,1.99919,69.51788,1776.81567056,4754.2771999999995
127,124_48,"['123_15', '117_80']",0,1,0.06505637560680544,1.9846359999999996,46.69128,956.4792743799999,6267.8099999999995
127,121_57,"['103_10', '108_8']",0,1,0.063626975400765,1.9909759999999999,50.98632,806.93056628,6413.597200000001
127,126_60,"['125_58', '124_95']",0,1,0.06246210816986707,1.918928,63.00057999999999,91.53334205400002,22027.4472
127,127_87,"['126_7', '123_34']",0,1,0.0624276153886579,2.032826,35.30346,282.60220367848,11545.984
127,121_16,"['81_35', '120_17']",0,1,0.062311068759689454,2.0036180000000003,73.36382,616.94948524,4906.210999999999
127,126_13,"['119_0', '122_24']",0,1,0.06133660764164982,1.9474500000000003,59.63358000000001,545.90785486,7668.407199999999
127,127_72,"['72_96', '122_38']",0,1,0.061005372539044575,2.100088,27.91554,226.014065932,13828.929599999998
127,125_93,"['103_10', '124_66']",0,1,0.060664808396830305,1.922458,77.69146,625.0427613599999,9314.2998
127,125_88,"['68_51', '124_29']",0,1,0.060298536585582214,1.9689720000000002,53.134519999999995,177.198790784,8740.7686
127,108_8,"['107_5', '103_78']",0,1,0.0600071047063479,2.092268,35.65034,837.5750971800001,3758.0786
127,115_44,"['92_14', '92_14']",0,1,0.05987414690690136,2.44731,21.8987,11.013320138000001,392.03999999999985
127,119_31,"['114_92', '118_13']",0,1,0.059658965806023735,2.16381,25.892739999999996,0.0,3004.8704
127,95_60,"['75_58', '81_76']",0,1,0.059492807133041274,2.5076140000000002,21.8987,0.0,123.9167999999999
127,92_5,"['75_58', '87_96']",0,1,0.05946401338028115,2.481834,21.8987,0.0,140.6945999999999
127,125_6,"['122_24', '100_88']",0,1,0.05932690039696552,1.9461779999999997,63.76583999999999,534.5736349,5901.1854
127,119_3,"['88_18', '113_34']",0,1,0.059184253158658134,1.938102,57.816959999999995,16.013199020000002,18377.2638
127,127_58,"['122_82', '125_93']",0,1,0.0590540635499291,2.0178599999999998,36.21504,22.064459720000002,12776.067599999998
127,127_39,"['81_35', '107_30']",0,1,0.05873958637035741,2.0060000000000002,39.654939999999996,443.00718988,6629.007
127,117_63,"['115_53', '83_12']",0,1,0.05840700372527801,1.9068060000000002,75.08421999999999,281.45999968,22478.217999999997
127,110_12,"['108_9', '109_0']",0,1,0.05835081675033439,2.12468,26.81952,628.0252323519999,3474.246399999999
127,127_45,"['126_88', '125_84']",0,1,0.057033939113682666,1.9397940000000002,64.29570000000001,500.3217643600001,7762.486
127,122_84,"['106_86', '100_88']",0,1,0.05676648305118476,2.005758,40.246,326.83537233999994,10735.6622
127,119_68,"['115_53', '117_68']",0,1,0.056467048192851255,1.995098,43.804700000000004,217.63881718,11116.676600000003
127,124_43,"['122_52', '123_27']",0,1,0.05633817873183963,2.3833320000000002,21.8987,289.397388792,407.4147999999998
127,127_57,"['126_10', '88_18']",0,1,0.056222567669556425,2.004822,37.37758,72.24617034,11148.623799999998
127,124_24,"['110_12', '119_0']",0,1,0.05596419571099416,2.194994,24.60758,701.739345736,2630.9384
127,125_81,"['103_10', '120_7']",0,1,0.05548573381371308,1.933708,74.3024,387.6856303,11486.714800000002
127,127_61,"['126_7', '123_56']",0,1,0.05539182875137622,1.988406,49.89412,857.6219905,5841.840999999999
127,123_65,"['121_57', '95_66']",0,1,0.0549776277773893,2.088254,28.818099999999998,174.99481304,7263.0106
127,121_90,"['112_91', '105_67']",0,1,0.05496282115285473,1.9601439999999997,47.389680000000006,370.99813852,12829.604999999998
127,81_35,"['78_8', '78_67']",0,1,0.054592552266685745,2.0098320000000003,55.597500000000004,769.6562036999999,4847.9526
127,127_15,"['124_43', '123_27']",0,1,0.054287032657489055,2.1390000000000002,28.683460000000004,44.21162504,4113.330599999999
127,112_73,"['97_99', '78_76']",0,1,0.05423933680987451,2.371778,21.8987,159.34514196,839.5455999999998
127,125_24,"['117_63', '123_64']",0,1,0.054217905934359566,1.93445,68.51524,661.3876531400001,8021.562
127,126_12,"['123_56', '122_89']",0,1,0.0540623386722382,1.9822580000000003,40.707679999999996,358.42925956,12382.3108
127,126_57,"['117_2', '108_40']",0,1,0.053252858139695235,1.940114,54.025119999999994,79.34508364000001,14621.732
127,125_78,"['120_51', '124_28']",0,1,0.052858326228445746,2.191734,24.0145,377.5941050359999,4300.6086000000005
127,122_56,"['120_79', '112_91']",0,1,0.05239071676483539,1.9150840000000002,70.19116,105.91542576000002,12522.4622
127,127_7,"['125_91', '122_82']",0,1,0.05109582069793322,2.043718,32.378519999999995,0.0,3931.5917999999997
127,124_14,"['123_56', '108_40']",0,1,0.050907152314391205,1.926434,66.72896,341.94886213999996,14138.372399999998
127,117_59,"['103_10', '109_20']",0,1,0.05084131164819777,1.9445420000000002,62.486839999999994,8.283583340000002,15841.7582
127,126_64,"['118_32', '124_48']",0,1,0.050216658135331875,1.9777020000000003,64.4598,731.19060134,5875.7558
127,127_80,"['119_0', '126_47']",0,1,0.05002512739811692,1.970766,67.11922,12.431006319999998,8258.0268
127,123_45,"['113_3', '121_30']",0,1,0.04914376144652796,2.2403000000000004,22.6282,162.54522698799997,2334.3437999999996
127,122_30,"['105_12', '99_69']",0,1,0.048620581787824496,2.1776500000000003,24.709699999999998,0.0,2671.9169999999995
127,118_74,"['117_19', '117_68']",0,1,0.04858873510263483,2.412564,21.8987,81.4512799024,2019.2882000000002
127,127_1,"['119_68', '119_0']",0,1,0.048181690906141106,1.952386,53.97856,395.28863680000006,10524.940200000001
127,125_58,"['88_18', '124_54']",0,1,0.04806312760860816,1.9405560000000002,52.343219999999995,36.373254926,19942.458599999998
127,127_65,"['125_92', '121_16']",0,1,0.04738415003452358,2.0006079999999997,68.36918,789.667886958,5444.172799999999
127,124_28,"['121_30', '121_90']",0,1,0.04559459020928372,2.083856,30.78746,671.21829572,3921.0317999999997
127,127_93,"['124_56', '122_84']",0,1,0.04549659027127854,1.9670100000000001,49.187979999999996,302.07521932,16820.967599999996
127,120_79,"['119_71', '88_6']",0,1,0.04451850246639479,1.9614520000000002,49.503060000000005,688.86212324,7418.6304
127,124_22,"['105_67', '123_64']",0,1,0.04419276326911531,1.97554,44.05994,163.50322480399998,21833.562400000003
127,124_29,"['120_51', '117_80']",0,1,0.04386528021130212,1.992812,41.58442,155.40299874,16804.580599999998
127,127_25,"['126_18', '123_56']",0,1,0.04346620418699346,1.945554,66.20176000000001,416.6723384,7512.9306
127,127_10,"['124_44', '125_78']",0,1,0.04265508655649183,2.11953,27.229680000000002,42.746292316,9891.5128
128,68_51,"['67_57', '58_52']",0,1,inf,1.911426,75.99046,0.0,17202.1218
128,88_18,"['87_11', '83_29']",0,1,inf,1.913468,61.581419999999994,192.8187851,22774.2576
128,95_66,"['75_58', '91_30']",0,1,inf,2.531894,21.8987,0.0,82.33779999999986
128,120_57,"['117_19', '117_19']",0,1,inf,2.7814279999999996,21.8987,54.658077108,57.83379999999988
128,124_6,"['109_12', '111_53']",0,1,inf,2.001772,69.69386,1795.83341034,4743.242
128,124_95,"['103_10', '88_18']",0,1,inf,1.902008,75.51538,118.97884112000001,22344.701999999997
128,126_7,"['103_10', '103_10']",0,1,inf,1.911618,78.51142,47.58258067999999,13598.198800000002
128,122_52,"['120_57', '95_60']",0,1,0.2705579769282945,2.61659,21.8987,0.0,77.67719999999986
128,127_52,"['100_88', '119_0']",0,1,0.19479674199265987,1.9722940000000002,59.15148000000001,1373.4203923000002,6204.7852
128,117_19,"['115_44', '95_66']",0,1,0.19227284634666514,2.7691820000000003,21.8987,59.190052089999995,65.64839999999992
128,103_5,"['71_87', '71_87']",0,1,0.19173765005145774,1.9951999999999999,69.49604000000001,1634.4568345900002,4880.0182
128,126_88,"['121_57', '122_24']",0,1,0.15194181120100697,1.964858,56.72554,1085.9890531400001,6768.8958
128,122_89,"['116_33', '121_32']",0,1,0.13913227602746658,2.036056,33.648039999999995,135.53140994,20287.6136
128,100_88,"['99_72', '94_39']",0,1,0.11996001607096106,1.97438,57.97912,1334.0038535018,5563.4904
128,123_64,"['120_34', '120_28']",0,1,0.11984346644876408,1.9610379999999998,44.98668,251.83735929999997,21566.7126
128,123_56,"['106_86', '114_77']",0,1,0.1189496008887061,2.080582,35.65554,1197.53918056,3514.7310000000007
128,123_27,"['122_32', '116_33']",0,1,0.11461450336897626,2.311868,22.22182,49.562742560000004,553.0484
128,122_82,"['120_57', '120_53']",0,1,0.11193332731527376,2.351184,22.718580000000003,0.0,1060.5117999999998
128,124_56,"['120_79', '81_35']",0,1,0.0936353793473608,1.943498,50.5206,300.90843149999995,17770.4464
128,127_72,"['72_96', '122_38']",0,1,0.09323656144569953,2.100088,27.91554,226.014065932,13828.929599999998
